2018-08-16 21:55:47,忘卿209,耒阳,5,很好看，绝望中人性表露完美，主题深刻。令人回味。
2018-08-16 21:18:35,muC790340577,天津,5,很不错的影片，既有娱乐，又有思想，是一部对人性进行深刻探究的寓教于乐优秀影片，黄渤、王宝强等实力派演员的演技仍然过硬，演而优则导得到成功诠释！👍👍👍👍👍
2018-08-16 21:18:19,致远8887,哈尔滨,5,还不错，脑洞大开
2018-08-16 21:17:56,漫客,许昌,3,剧情一般般没有宣传的好
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:18:52,哥太帅不懂爱,沈阳,5,很好了确实不错。
2018-08-16 21:18:48,千寒wyy,荆州,5,果然一出好戏
2018-08-16 21:18:44,Dong1495,开平,3.5,感觉没啥新鲜感。不过剧情还不错。
2018-08-16 21:18:35,muC790340577,天津,5,很不错的影片，既有娱乐，又有思想，是一部对人性进行深刻探究的寓教于乐优秀影片，黄渤、王宝强等实力派演员的演技仍然过硬，演而优则导得到成功诠释！👍👍👍👍👍
2018-08-16 21:18:19,致远8887,哈尔滨,5,还不错，脑洞大开
2018-08-16 21:17:56,漫客,许昌,3,剧情一般般没有宣传的好
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:18:48,千寒wyy,荆州,5,果然一出好戏
2018-08-16 21:18:44,Dong1495,开平,3.5,感觉没啥新鲜感。不过剧情还不错。
2018-08-16 21:18:35,muC790340577,天津,5,很不错的影片，既有娱乐，又有思想，是一部对人性进行深刻探究的寓教于乐优秀影片，黄渤、王宝强等实力派演员的演技仍然过硬，演而优则导得到成功诠释！👍👍👍👍👍
2018-08-16 21:18:19,致远8887,哈尔滨,5,还不错，脑洞大开
2018-08-16 21:17:56,漫客,许昌,3,剧情一般般没有宣传的好
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:18:44,Dong1495,开平,3.5,感觉没啥新鲜感。不过剧情还不错。
2018-08-16 21:18:35,muC790340577,天津,5,很不错的影片，既有娱乐，又有思想，是一部对人性进行深刻探究的寓教于乐优秀影片，黄渤、王宝强等实力派演员的演技仍然过硬，演而优则导得到成功诠释！👍👍👍👍👍
2018-08-16 21:18:19,致远8887,哈尔滨,5,还不错，脑洞大开
2018-08-16 21:17:56,漫客,许昌,3,剧情一般般没有宣传的好
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:18:35,muC790340577,天津,5,很不错的影片，既有娱乐，又有思想，是一部对人性进行深刻探究的寓教于乐优秀影片，黄渤、王宝强等实力派演员的演技仍然过硬，演而优则导得到成功诠释！👍👍👍👍👍
2018-08-16 21:18:19,致远8887,哈尔滨,5,还不错，脑洞大开
2018-08-16 21:17:56,漫客,许昌,3,剧情一般般没有宣传的好
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:15:43,KfD670191254,南昌,3,不知道导演要表达的重点是什么？看的很着急。
2018-08-16 21:18:19,致远8887,哈尔滨,5,还不错，脑洞大开
2018-08-16 21:17:56,漫客,许昌,3,剧情一般般没有宣传的好
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:15:43,KfD670191254,南昌,3,不知道导演要表达的重点是什么？看的很着急。
2018-08-16 21:15:36,Ymo382368754,常州,4,一般般吧，感觉故事时间拖的有点长
2018-08-16 21:17:56,漫客,许昌,3,剧情一般般没有宣传的好
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:15:43,KfD670191254,南昌,3,不知道导演要表达的重点是什么？看的很着急。
2018-08-16 21:15:36,Ymo382368754,常州,4,一般般吧，感觉故事时间拖的有点长
2018-08-16 21:15:35,auxsxdzb,乐清,4,剧情很连贯，没有太多亮点也没有缺点，没事可以看看。
2018-08-16 21:17:33,王道兴Meteor,北京,4.5,可能是期待程度太高了，感觉没有想象中那么好看，不过也不算难看，就是那种看完了就看完了的片儿。看在阿信主题曲和渤哥处女作的份儿上，姑且9分吧。
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:15:43,KfD670191254,南昌,3,不知道导演要表达的重点是什么？看的很着急。
2018-08-16 21:15:36,Ymo382368754,常州,4,一般般吧，感觉故事时间拖的有点长
2018-08-16 21:15:35,auxsxdzb,乐清,4,剧情很连贯，没有太多亮点也没有缺点，没事可以看看。
2018-08-16 21:15:13,Dve889578826,成都,1,不晓得黄渤想说啥，情节拖沓，演技烂。地道的网络小说改编电影。浪费时间
2018-08-16 21:17:08,蛋萨拉,宿迁,5,没有想象中的好看
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:15:43,KfD670191254,南昌,3,不知道导演要表达的重点是什么？看的很着急。
2018-08-16 21:15:36,Ymo382368754,常州,4,一般般吧，感觉故事时间拖的有点长
2018-08-16 21:15:35,auxsxdzb,乐清,4,剧情很连贯，没有太多亮点也没有缺点，没事可以看看。
2018-08-16 21:15:13,Dve889578826,成都,1,不晓得黄渤想说啥，情节拖沓，演技烂。地道的网络小说改编电影。浪费时间
2018-08-16 21:15:13,啸云0605,郑州,5,挺喜欢的一部电影！
2018-08-16 21:17:06,倾城绝唱886,温州,5,人性的丑陋与险恶值得让我们反思，总体是一部很成功的电影，👍
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:15:43,KfD670191254,南昌,3,不知道导演要表达的重点是什么？看的很着急。
2018-08-16 21:15:36,Ymo382368754,常州,4,一般般吧，感觉故事时间拖的有点长
2018-08-16 21:15:35,auxsxdzb,乐清,4,剧情很连贯，没有太多亮点也没有缺点，没事可以看看。
2018-08-16 21:15:13,Dve889578826,成都,1,不晓得黄渤想说啥，情节拖沓，演技烂。地道的网络小说改编电影。浪费时间
2018-08-16 21:15:13,啸云0605,郑州,5,挺喜欢的一部电影！
2018-08-16 21:14:58,eqz229484684,义乌,0.5,买了票，没看，不知道好看不
2018-08-16 21:17:04,cdchenc,成都,3.5,一般一般一般
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
2018-08-16 21:15:46,活有余罪.,北京,4,虽然扯，但是好看
2018-08-16 21:15:43,KfD670191254,南昌,3,不知道导演要表达的重点是什么？看的很着急。
2018-08-16 21:15:36,Ymo382368754,常州,4,一般般吧，感觉故事时间拖的有点长
2018-08-16 21:15:35,auxsxdzb,乐清,4,剧情很连贯，没有太多亮点也没有缺点，没事可以看看。
2018-08-16 21:15:13,Dve889578826,成都,1,不晓得黄渤想说啥，情节拖沓，演技烂。地道的网络小说改编电影。浪费时间
2018-08-16 21:15:13,啸云0605,郑州,5,挺喜欢的一部电影！
2018-08-16 21:14:58,eqz229484684,义乌,0.5,买了票，没看，不知道好看不
2018-08-16 21:14:56,大大大大大王123,杭州,5,好看，特意带女朋友重新看了一次。点赞！艺兴演技炸裂
2018-08-16 21:16:59,LiH773146613,揭阳,3.5,剧情有点拖沓
2018-08-16 21:16:44,OUY544399434,天津,5,还行，挺好。
2018-08-16 21:16:37,cp1220x0131,上海,5,感觉非常精彩*^O^*
2018-08-16 21:16:14,_qqfvw1432974495,大丰,4,好看！！！！！
2018-08-16 21:16:03,龙猫,邯郸,5,人心险恶，好看
2018-08-16 21:15:53,吕达14757909998,东阳,5,很不错，也有深度，支持勃哥，第一次当导演很棒
